id_contrato;mes_aquisicao;id_convenio;mes_vencimento;valor_parcela;valor_aquisicao_parcela;taxa_mensal;data_pagamento;valor_pago
189;01/02/2023;2;30/04/2024;240;179.86;0.0192;23/04/2024;240
189;01/02/2023;2;31/05/2024;240;176.33;0.0193;20/05/2024;240
189;01/02/2023;2;30/06/2024;240;172.76;0.0193;21/06/2024;240
189;01/02/2023;2;31/07/2024;240;169.37;0.0193;22/07/2024;240
189;01/02/2023;2;31/08/2024;240;165.94;0.0194;22/08/2024;240
189;01/02/2023;2;30/09/2024;240;162.58;0.0194;20/09/2024;240
189;01/02/2023;2;31/10/2024;240;159.39;0.0194;21/10/2024;240
189;01/02/2023;2;30/11/2024;240;156.17;0.0195;21/11/2024;239.77
189;01/02/2023;2;31/12/2024;240;153.1;0.0195;20/12/2024;240
189;01/02/2023;2;31/01/2025;240;150;0.0195;20/01/2025;240
189;01/02/2023;2;28/02/2025;240;146.96;0.0196;20/02/2025;239.77
189;01/02/2023;2;31/03/2025;240;144.27;0.0195;20/03/2025;239.77
189;01/02/2023;2;30/04/2025;240;141.35;0.0196;22/04/2025;239.77
189;01/02/2023;2;31/05/2025;240;138.58;0.0196;22/05/2025;239.77
189;01/02/2023;2;30/06/2025;240;135.77;0.0196;06/06/2025;237.7
189;01/02/2023;2;31/07/2025;240;133.11;0.0196;07/07/2025;237.47
189;01/02/2023;2;31/08/2025;240;130.41;0.0196;20/08/2025;239.77
189;01/02/2023;2;30/09/2025;240;127.77;0.0196;22/09/2025;239.77
189;01/02/2023;2;31/10/2025;240;125.27;0.0196;05/11/2025;239.77
189;01/02/2023;2;30/11/2025;240;122.73;0.0197;13/11/2025;238.62
189;01/02/2023;2;31/12/2025;240;120.32;0.0197;08/12/2025;237.26
189;01/02/2023;2;31/01/2026;240;117.89;0.0197;;
189;01/02/2023;2;28/02/2026;240;115.5;0.0197;;
189;01/02/2023;2;31/03/2026;240;113.38;0.0197;;
189;01/02/2023;2;30/04/2026;240;111.09;0.0197;;
189;01/02/2023;2;31/05/2026;240;108.91;0.0197;;
189;01/02/2023;2;30/06/2026;240;106.7;0.0197;;
189;01/02/2023;2;31/07/2026;240;104.61;0.0197;;
189;01/02/2023;2;31/08/2026;240;102.49;0.0197;;
189;01/02/2023;2;30/09/2026;240;100.42;0.0197;;
189;01/02/2023;2;31/10/2026;240;98.45;0.0197;;
189;01/02/2023;2;30/11/2026;240;96.45;0.0198;;
189;01/02/2023;2;31/12/2026;240;94.56;0.0197;;
189;01/02/2023;2;31/01/2027;240;92.65;0.0198;;
189;01/02/2023;2;28/02/2027;240;90.77;0.0198;;
189;01/02/2023;2;31/03/2027;240;89.11;0.0198;;
189;01/02/2023;2;30/04/2027;240;87.3;0.0198;;
189;01/02/2023;2;31/05/2027;240;85.64;0.0198;;
190;01/02/2023;2;28/02/2023;42.37;42.04;0.0087;17/02/2023;42.37
190;01/02/2023;2;31/03/2023;42.37;41.27;0.0137;21/03/2023;42.37
190;01/02/2023;2;30/04/2023;42.37;40.43;0.0161;24/04/2023;42.37
190;01/02/2023;2;31/05/2023;42.37;39.64;0.0169;19/05/2023;42.37
190;01/02/2023;2;30/06/2023;42.37;38.83;0.0177;21/08/2024;42.37
190;01/02/2023;2;31/07/2023;42.37;38.07;0.018;19/07/2023;42.37
190;01/02/2023;2;31/08/2023;42.37;37.3;0.0183;21/08/2023;42.37
190;01/02/2023;2;30/09/2023;42.37;36.55;0.0186;20/09/2023;42.37
190;01/02/2023;2;31/10/2023;42.37;35.83;0.0187;20/10/2023;42.37
190;01/02/2023;2;30/11/2023;42.37;35.1;0.0189;;
190;01/02/2023;2;31/12/2023;42.37;34.42;0.0189;;
190;01/02/2023;2;31/01/2024;42.37;33.72;0.019;24/01/2024;42.37
190;01/02/2023;2;29/02/2024;42.37;33.04;0.0192;;
190;01/02/2023;2;31/03/2024;42.37;32.41;0.0191;;
190;01/02/2023;2;30/04/2024;42.37;31.75;0.0192;;
190;01/02/2023;2;31/05/2024;42.37;31.13;0.0193;20/05/2024;42.37
190;01/02/2023;2;30/06/2024;42.37;30.5;0.0193;;
190;01/02/2023;2;31/07/2024;42.37;29.9;0.0193;;
190;01/02/2023;2;31/08/2024;42.37;29.3;0.0194;;
190;01/02/2023;2;30/09/2024;42.37;28.7;0.0194;;
190;01/02/2023;2;31/10/2024;42.37;28.14;0.0194;21/10/2024;42.37
190;01/02/2023;2;30/11/2024;42.37;27.57;0.0195;21/11/2024;42.33
190;01/02/2023;2;31/12/2024;42.37;27.03;0.0195;;
190;01/02/2023;2;31/01/2025;42.37;26.48;0.0195;20/01/2025;42.37
190;01/02/2023;2;28/02/2025;42.37;25.95;0.0196;;
190;01/02/2023;2;31/03/2025;42.37;25.47;0.0195;20/03/2025;16.03
190;01/02/2023;2;30/04/2025;42.37;24.95;0.0196;22/04/2025;16.03
190;01/02/2023;2;31/05/2025;42.37;24.47;0.0196;22/05/2025;16.03
190;01/02/2023;2;30/06/2025;42.37;23.97;0.0196;06/06/2025;16.03
190;01/02/2023;2;31/07/2025;42.37;23.5;0.0196;02/07/2025;17.94
190;01/02/2023;2;31/08/2025;42.37;23.02;0.0196;20/08/2025;17.94
190;01/02/2023;2;30/09/2025;42.37;22.56;0.0196;29/09/2025;42.33
190;01/02/2023;2;31/10/2025;42.37;22.11;0.0196;02/10/2025;24.58
190;01/02/2023;2;30/11/2025;42.37;21.67;0.0197;04/11/2025;24.58
190;01/02/2023;2;31/12/2025;42.37;21.24;0.0197;08/12/2025;24.58
190;01/02/2023;2;31/01/2026;42.37;20.81;0.0197;08/01/2026;0.05
190;01/02/2023;2;28/02/2026;42.37;20.39;0.0197;;
190;01/02/2023;2;31/03/2026;42.37;20.02;0.0197;;
190;01/02/2023;2;30/04/2026;42.37;19.61;0.0197;;
190;01/02/2023;2;31/05/2026;42.37;19.23;0.0197;;
190;01/02/2023;2;30/06/2026;42.37;18.84;0.0197;;
190;01/02/2023;2;31/07/2026;42.37;18.47;0.0197;;
190;01/02/2023;2;31/08/2026;42.37;18.09;0.0197;;
190;01/02/2023;2;30/09/2026;42.37;17.73;0.0197;;
190;01/02/2023;2;31/10/2026;42.37;17.38;0.0197;;
190;01/02/2023;2;30/11/2026;42.37;17.03;0.0198;;
190;01/02/2023;2;31/12/2026;42.37;16.69;0.0198;;
190;01/02/2023;2;31/01/2027;42.37;16.36;0.0197;;
190;01/02/2023;2;28/02/2027;42.37;16.02;0.0198;;
190;01/02/2023;2;31/03/2027;42.37;15.73;0.0198;;
190;01/02/2023;2;30/04/2027;42.37;15.41;0.0198;;
190;01/02/2023;2;31/05/2027;42.37;15.11;0.0198;;
190;01/02/2023;2;30/06/2027;42.37;14.8;0.0198;;
190;01/02/2023;2;31/07/2027;42.37;14.51;0.0198;;
190;01/02/2023;2;31/08/2027;42.37;14.22;0.0198;;
190;01/02/2023;2;30/09/2027;42.37;13.93;0.0198;;
190;01/02/2023;2;31/10/2027;42.37;13.66;0.0198;;
190;01/02/2023;2;30/11/2027;42.37;13.38;0.0198;;
190;01/02/2023;2;31/12/2027;42.37;13.12;0.0198;;
190;01/02/2023;2;31/01/2028;42.37;12.85;0.0198;;
190;01/02/2023;2;29/02/2028;42.37;12.59;0.0198;;
190;01/02/2023;2;31/03/2028;42.37;12.35;0.0198;;
190;01/02/2023;2;30/04/2028;42.37;12.1;0.0198;;
190;01/02/2023;2;31/05/2028;42.37;11.87;0.0198;;
190;01/02/2023;2;30/06/2028;42.37;11.63;0.0198;;
190;01/02/2023;2;31/07/2028;42.37;11.4;0.0198;;
190;01/02/2023;2;31/08/2028;42.37;11.17;0.0198;;
190;01/02/2023;2;30/09/2028;42.37;10.94;0.0198;;
190;01/02/2023;2;31/10/2028;42.37;10.73;0.0198;;
190;01/02/2023;2;30/11/2028;42.37;10.51;0.0198;;
190;01/02/2023;2;31/12/2028;42.37;10.3;0.0198;;
190;01/02/2023;2;31/01/2029;42.37;10.1;0.0198;;
190;01/02/2023;2;28/02/2029;42.37;9.89;0.0199;;
190;01/02/2023;2;31/03/2029;42.37;9.71;0.0198;;
190;01/02/2023;2;30/04/2029;42.37;9.51;0.0199;;
190;01/02/2023;2;31/05/2029;42.37;9.33;0.0198;;
190;01/02/2023;2;30/06/2029;42.37;9.14;0.0198;;
190;01/02/2023;2;31/07/2029;42.37;8.96;0.0198;;
190;01/02/2023;2;31/08/2029;42.37;8.78;0.0198;;
190;01/02/2023;2;30/09/2029;42.37;8.6;0.0199;;
190;01/02/2023;2;31/10/2029;42.37;8.43;0.0199;;
190;01/02/2023;2;30/11/2029;42.37;8.26;0.0199;;
190;01/02/2023;2;31/12/2029;42.37;8.1;0.0199;;
190;01/02/2023;2;31/01/2030;42.37;7.93;0.0199;;
190;01/02/2023;2;28/02/2030;42.37;7.77;0.0199;;
190;01/02/2023;2;31/03/2030;42.37;7.63;0.0199;;
190;01/02/2023;2;30/04/2030;42.37;7.48;0.0199;;
190;01/02/2023;2;31/05/2030;42.37;7.33;0.0199;;
191;01/02/2023;2;28/02/2023;232;230.17;0.0088;22/02/2023;232
191;01/02/2023;2;31/03/2023;232;225.95;0.0138;21/03/2023;232
191;01/02/2023;2;30/04/2023;232;221.38;0.0161;24/04/2023;232
191;01/02/2023;2;31/05/2023;232;217.04;0.0169;19/05/2023;232
191;01/02/2023;2;30/06/2023;232;212.64;0.0177;19/06/2023;232
191;01/02/2023;2;31/07/2023;232;208.47;0.018;19/07/2023;232
191;01/02/2023;2;31/08/2023;232;204.25;0.0183;21/08/2023;232
191;01/02/2023;2;30/09/2023;232;200.11;0.0186;20/09/2023;232
191;01/02/2023;2;31/10/2023;232;196.19;0.0187;20/10/2023;232
191;01/02/2023;2;30/11/2023;232;192.21;0.0189;20/11/2023;232
191;01/02/2023;2;31/12/2023;232;188.45;0.0189;20/12/2023;232
191;01/02/2023;2;31/01/2024;232;184.63;0.019;24/01/2024;232
191;01/02/2023;2;29/02/2024;232;180.89;0.0192;20/02/2024;232
191;01/02/2023;2;31/03/2024;232;177.46;0.0191;20/03/2024;232
191;01/02/2023;2;30/04/2024;232;173.86;0.0192;23/04/2024;232
191;01/02/2023;2;31/05/2024;232;170.46;0.0192;20/05/2024;232
191;01/02/2023;2;30/06/2024;232;167;0.0193;21/06/2024;232
191;01/02/2023;2;31/07/2024;232;163.73;0.0193;22/07/2024;232
191;01/02/2023;2;31/08/2024;232;160.41;0.0194;22/08/2024;232
191;01/02/2023;2;30/09/2024;232;157.16;0.0194;20/09/2024;232
191;01/02/2023;2;31/10/2024;232;154.08;0.0194;21/10/2024;232
191;01/02/2023;2;30/11/2024;232;150.96;0.0195;21/11/2024;231.78
191;01/02/2023;2;31/12/2024;232;148;0.0195;20/12/2024;232
191;01/02/2023;2;31/01/2025;232;145;0.0195;20/01/2025;232
191;01/02/2023;2;28/02/2025;232;142.07;0.0196;20/02/2025;231.78
191;01/02/2023;2;31/03/2025;232;139.46;0.0195;20/03/2025;231.78
191;01/02/2023;2;30/04/2025;232;136.64;0.0196;22/04/2025;231.78
191;01/02/2023;2;31/05/2025;232;133.96;0.0196;22/05/2025;231.78
191;01/02/2023;2;30/06/2025;232;131.25;0.0196;06/06/2025;229.77
191;01/02/2023;2;31/07/2025;232;128.67;0.0196;07/07/2025;229.55
191;01/02/2023;2;31/08/2025;232;126.07;0.0196;20/08/2025;231.78
191;01/02/2023;2;30/09/2025;232;123.51;0.0196;22/09/2025;231.78
191;01/02/2023;2;31/10/2025;232;121.09;0.0196;05/11/2025;231.78
191;01/02/2023;2;30/11/2025;232;118.64;0.0197;13/11/2025;230.67
191;01/02/2023;2;31/12/2025;232;116.31;0.0197;08/12/2025;229.35
191;01/02/2023;2;31/01/2026;232;113.96;0.0197;;
191;01/02/2023;2;28/02/2026;232;111.65;0.0197;;
191;01/02/2023;2;31/03/2026;232;109.6;0.0197;;
191;01/02/2023;2;30/04/2026;232;107.38;0.0197;;
191;01/02/2023;2;31/05/2026;232;105.28;0.0197;;
191;01/02/2023;2;30/06/2026;232;103.15;0.0197;;
191;01/02/2023;2;31/07/2026;232;101.12;0.0197;;
191;01/02/2023;2;31/08/2026;232;99.08;0.0197;;
191;01/02/2023;2;30/09/2026;232;97.07;0.0197;;
191;01/02/2023;2;31/10/2026;232;95.17;0.0197;;
191;01/02/2023;2;30/11/2026;232;93.24;0.0198;;
191;01/02/2023;2;31/12/2026;232;91.41;0.0197;;
191;01/02/2023;2;31/01/2027;232;89.56;0.0198;;
191;01/02/2023;2;28/02/2027;232;87.74;0.0198;;
191;01/02/2023;2;31/03/2027;232;86.14;0.0198;;
191;01/02/2023;2;30/04/2027;232;84.39;0.0198;;
191;01/02/2023;2;31/05/2027;232;82.75;0.0198;;
192;01/02/2023;2;28/02/2023;31;30.76;0.0087;17/02/2023;31
192;01/02/2023;2;31/03/2023;31;30.19;0.0138;21/03/2023;31
192;01/02/2023;2;30/04/2023;31;29.58;0.0161;12/05/2023;31
192;01/02/2023;2;31/05/2023;31;29;0.017;19/05/2023;31
192;01/02/2023;2;30/06/2023;31;28.41;0.0177;19/06/2023;31
192;01/02/2023;2;31/07/2023;31;27.86;0.018;19/07/2023;31
192;01/02/2023;2;31/08/2023;31;27.29;0.0183;21/08/2023;31
192;01/02/2023;2;30/09/2023;31;26.74;0.0186;20/09/2023;31
192;01/02/2023;2;31/10/2023;31;26.21;0.0187;20/10/2023;31
192;01/02/2023;2;30/11/2023;31;25.68;0.0189;20/11/2023;31
192;01/02/2023;2;31/12/2023;31;25.18;0.0189;20/12/2023;31
192;01/02/2023;2;31/01/2024;31;24.67;0.019;24/01/2024;31
192;01/02/2023;2;29/02/2024;31;24.17;0.0192;20/02/2024;31
192;01/02/2023;2;31/03/2024;31;23.71;0.0191;20/03/2024;31
192;01/02/2023;2;30/04/2024;31;23.23;0.0192;23/04/2024;31
192;01/02/2023;2;31/05/2024;31;22.78;0.0192;20/05/2024;31
192;01/02/2023;2;30/06/2024;31;22.32;0.0193;21/08/2024;31
192;01/02/2023;2;31/07/2024;31;21.88;0.0193;19/11/2024;31
192;01/02/2023;2;31/08/2024;31;21.43;0.0194;19/11/2024;31
192;01/02/2023;2;30/09/2024;31;21;0.0194;19/11/2024;31
192;01/02/2023;2;31/10/2024;31;20.59;0.0194;21/10/2024;31
192;01/02/2023;2;30/11/2024;31;20.17;0.0195;21/11/2024;30.97
192;01/02/2023;2;31/12/2024;31;19.78;0.0195;30/12/2024;30.97
192;01/02/2023;2;31/01/2025;31;19.38;0.0195;20/01/2025;31
192;01/02/2023;2;28/02/2025;31;18.98;0.0196;;
192;01/02/2023;2;31/03/2025;31;18.64;0.0195;;
192;01/02/2023;2;30/04/2025;31;18.26;0.0196;;
192;01/02/2023;2;31/05/2025;31;17.9;0.0196;;
192;01/02/2023;2;30/06/2025;31;17.54;0.0196;28/08/2025;30.83
192;01/02/2023;2;31/07/2025;31;17.19;0.0196;28/08/2025;30.75
192;01/02/2023;2;31/08/2025;31;16.85;0.0196;28/08/2025;30.97
192;01/02/2023;2;30/09/2025;31;16.5;0.0197;29/09/2025;30.97
192;01/02/2023;2;31/10/2025;31;16.18;0.0196;02/10/2025;17.44
192;01/02/2023;2;30/11/2025;31;15.85;0.0197;04/11/2025;17.44
192;01/02/2023;2;31/12/2025;31;15.54;0.0197;08/12/2025;17.44
192;01/02/2023;2;31/01/2026;31;15.23;0.0197;08/01/2026;17.44
192;01/02/2023;2;28/02/2026;31;14.92;0.0197;;
192;01/02/2023;2;31/03/2026;31;14.65;0.0197;;
192;01/02/2023;2;30/04/2026;31;14.35;0.0197;;
192;01/02/2023;2;31/05/2026;31;14.07;0.0197;;
192;01/02/2023;2;30/06/2026;31;13.78;0.0197;;
192;01/02/2023;2;31/07/2026;31;13.51;0.0197;;
192;01/02/2023;2;31/08/2026;31;13.24;0.0197;;
192;01/02/2023;2;30/09/2026;31;12.97;0.0197;;
192;01/02/2023;2;31/10/2026;31;12.72;0.0197;;
192;01/02/2023;2;30/11/2026;31;12.46;0.0198;;
192;01/02/2023;2;31/12/2026;31;12.21;0.0198;;
192;01/02/2023;2;31/01/2027;31;11.97;0.0197;;
192;01/02/2023;2;28/02/2027;31;11.72;0.0198;;
192;01/02/2023;2;31/03/2027;31;11.51;0.0198;;
192;01/02/2023;2;30/04/2027;31;11.28;0.0198;;
192;01/02/2023;2;31/05/2027;31;11.06;0.0198;;
192;01/02/2023;2;30/06/2027;31;10.83;0.0198;;
192;01/02/2023;2;31/07/2027;31;10.62;0.0198;;
192;01/02/2023;2;31/08/2027;31;10.4;0.0198;;
192;01/02/2023;2;30/09/2027;31;10.19;0.0198;;
192;01/02/2023;2;31/10/2027;31;9.99;0.0198;;
192;01/02/2023;2;30/11/2027;31;9.79;0.0198;;
192;01/02/2023;2;31/12/2027;31;9.6;0.0198;;
192;01/02/2023;2;31/01/2028;31;9.4;0.0198;;
192;01/02/2023;2;29/02/2028;31;9.21;0.0198;;
192;01/02/2023;2;31/03/2028;31;9.04;0.0198;;
192;01/02/2023;2;30/04/2028;31;8.86;0.0198;;
192;01/02/2023;2;31/05/2028;31;8.68;0.0198;;
192;01/02/2023;2;30/06/2028;31;8.51;0.0198;;
192;01/02/2023;2;31/07/2028;31;8.34;0.0198;;
192;01/02/2023;2;31/08/2028;31;8.17;0.0198;;
192;01/02/2023;2;30/09/2028;31;8.01;0.0198;;
192;01/02/2023;2;31/10/2028;31;7.85;0.0198;;
192;01/02/2023;2;30/11/2028;31;7.69;0.0198;;
192;01/02/2023;2;31/12/2028;31;7.54;0.0198;;
192;01/02/2023;2;31/01/2029;31;7.39;0.0198;;
192;01/02/2023;2;28/02/2029;31;7.24;0.0199;;
192;01/02/2023;2;31/03/2029;31;7.1;0.0198;;
192;01/02/2023;2;30/04/2029;31;6.96;0.0198;;
192;01/02/2023;2;31/05/2029;31;6.82;0.0198;;
192;01/02/2023;2;30/06/2029;31;6.69;0.0198;;
192;01/02/2023;2;31/07/2029;31;6.55;0.0199;;
192;01/02/2023;2;31/08/2029;31;6.42;0.0199;;
192;01/02/2023;2;30/09/2029;31;6.29;0.0199;;
192;01/02/2023;2;31/10/2029;31;6.17;0.0198;;
192;01/02/2023;2;30/11/2029;31;6.04;0.0199;;
192;01/02/2023;2;31/12/2029;31;5.92;0.0199;;
192;01/02/2023;2;31/01/2030;31;5.8;0.0199;;
192;01/02/2023;2;28/02/2030;31;5.69;0.0199;;
192;01/02/2023;2;31/03/2030;31;5.58;0.0199;;
192;01/02/2023;2;30/04/2030;31;5.47;0.0199;;
192;01/02/2023;2;31/05/2030;31;5.37;0.0198;;
193;01/02/2023;2;28/02/2023;383.73;380.7;0.0088;17/02/2023;383.73
193;01/02/2023;2;31/03/2023;383.73;373.73;0.0138;21/03/2023;383.73
193;01/02/2023;2;30/04/2023;383.73;366.16;0.0161;24/04/2023;383.73
193;01/02/2023;2;31/05/2023;383.73;358.98;0.017;19/05/2023;383.73
193;01/02/2023;2;30/06/2023;383.73;351.71;0.0177;19/06/2023;383.73
193;01/02/2023;2;31/07/2023;383.73;344.81;0.018;19/07/2023;383.73
193;01/02/2023;2;31/08/2023;383.73;337.83;0.0183;21/08/2023;383.73
193;01/02/2023;2;30/09/2023;383.73;330.99;0.0186;20/09/2023;383.73
193;01/02/2023;2;31/10/2023;383.73;324.5;0.0187;20/10/2023;383.73
193;01/02/2023;2;30/11/2023;383.73;317.92;0.0189;20/11/2023;383.73
193;01/02/2023;2;31/12/2023;383.73;311.69;0.0189;20/12/2023;383.73
193;01/02/2023;2;31/01/2024;383.73;305.38;0.019;24/01/2024;383.73
193;01/02/2023;2;29/02/2024;383.73;299.19;0.0192;20/02/2024;383.73
193;01/02/2023;2;31/03/2024;383.73;293.52;0.0191;20/03/2024;383.73
193;01/02/2023;2;30/04/2024;383.73;287.57;0.0192;23/04/2024;383.73
193;01/02/2023;2;31/05/2024;383.73;281.94;0.0192;20/05/2024;383.73
193;01/02/2023;2;30/06/2024;383.73;276.22;0.0193;21/06/2024;383.73
193;01/02/2023;2;31/07/2024;383.73;270.81;0.0193;22/07/2024;383.73
193;01/02/2023;2;31/08/2024;383.73;265.32;0.0194;22/08/2024;383.73
193;01/02/2023;2;30/09/2024;383.73;259.95;0.0194;20/09/2024;383.73
193;01/02/2023;2;31/10/2024;383.73;254.85;0.0194;21/10/2024;383.73
193;01/02/2023;2;30/11/2024;383.73;249.69;0.0195;21/11/2024;383.36
193;01/02/2023;2;31/12/2024;383.73;244.79;0.0195;20/12/2024;383.73
193;01/02/2023;2;31/01/2025;383.73;239.84;0.0195;20/01/2025;383.73
193;01/02/2023;2;28/02/2025;383.73;234.98;0.0196;20/02/2025;383.36
193;01/02/2023;2;31/03/2025;383.73;230.68;0.0195;20/03/2025;383.36
193;01/02/2023;2;30/04/2025;383.73;226;0.0196;22/04/2025;383.36
193;01/02/2023;2;31/05/2025;383.73;221.57;0.0196;22/05/2025;383.36
193;01/02/2023;2;30/06/2025;383.73;217.08;0.0196;06/06/2025;380.05
193;01/02/2023;2;31/07/2025;383.73;212.83;0.0196;02/07/2025;378.59
193;01/02/2023;2;31/08/2025;383.73;208.52;0.0196;20/08/2025;383.36
193;01/02/2023;2;30/09/2025;383.73;204.29;0.0196;22/09/2025;383.36
193;01/02/2023;2;31/10/2025;383.73;200.29;0.0196;02/10/2025;378.97
193;01/02/2023;2;30/11/2025;383.73;196.23;0.0197;04/11/2025;378.98
193;01/02/2023;2;31/12/2025;383.73;192.38;0.0197;08/12/2025;379.35
193;01/02/2023;2;31/01/2026;383.73;188.49;0.0197;08/01/2026;379.34
193;01/02/2023;2;28/02/2026;383.73;184.67;0.0197;;
193;01/02/2023;2;31/03/2026;383.73;181.29;0.0197;;
193;01/02/2023;2;30/04/2026;383.73;177.61;0.0197;;
193;01/02/2023;2;31/05/2026;383.73;174.13;0.0197;;
193;01/02/2023;2;30/06/2026;383.73;170.61;0.0197;;
193;01/02/2023;2;31/07/2026;383.73;167.26;0.0197;;
193;01/02/2023;2;31/08/2026;383.73;163.87;0.0197;;
193;01/02/2023;2;30/09/2026;383.73;160.55;0.0197;;
193;01/02/2023;2;31/10/2026;383.73;157.4;0.0197;;
193;01/02/2023;2;30/11/2026;383.73;154.22;0.0198;;
193;01/02/2023;2;31/12/2026;383.73;151.19;0.0197;;
193;01/02/2023;2;31/01/2027;383.73;148.13;0.0198;;
193;01/02/2023;2;28/02/2027;383.73;145.13;0.0198;;
193;01/02/2023;2;31/03/2027;383.73;142.47;0.0198;;
193;01/02/2023;2;30/04/2027;383.73;139.59;0.0198;;
193;01/02/2023;2;31/05/2027;383.73;136.85;0.0198;;
193;01/02/2023;2;30/06/2027;383.73;134.08;0.0198;;
193;01/02/2023;2;31/07/2027;383.73;131.45;0.0198;;
193;01/02/2023;2;31/08/2027;383.73;128.79;0.0198;;
193;01/02/2023;2;30/09/2027;383.73;126.18;0.0198;;
193;01/02/2023;2;31/10/2027;383.73;123.7;0.0198;;
193;01/02/2023;2;30/11/2027;383.73;121.2;0.0198;;
193;01/02/2023;2;31/12/2027;383.73;118.82;0.0198;;
193;01/02/2023;2;31/01/2028;383.73;116.41;0.0198;;
193;01/02/2023;2;29/02/2028;383.73;114.06;0.0198;;
193;01/02/2023;2;31/03/2028;383.73;111.89;0.0198;;
193;01/02/2023;2;30/04/2028;383.73;109.63;0.0198;;
193;01/02/2023;2;31/05/2028;383.73;107.48;0.0198;;
193;01/02/2023;2;30/06/2028;383.73;105.3;0.0198;;
193;01/02/2023;2;31/07/2028;383.73;103.24;0.0198;;
193;01/02/2023;2;31/08/2028;383.73;101.15;0.0198;;
193;01/02/2023;2;30/09/2028;383.73;99.1;0.0198;;
193;01/02/2023;2;31/10/2028;383.73;97.15;0.0198;;
193;01/02/2023;2;30/11/2028;383.73;95.19;0.0198;;
193;01/02/2023;2;31/12/2028;383.73;93.32;0.0198;;
193;01/02/2023;2;31/01/2029;383.73;91.43;0.0198;;
193;01/02/2023;2;28/02/2029;383.73;89.58;0.0199;;
193;01/02/2023;2;31/03/2029;383.73;87.94;0.0198;;
193;01/02/2023;2;30/04/2029;383.73;86.16;0.0198;;
193;01/02/2023;2;31/05/2029;383.73;84.47;0.0198;;
193;01/02/2023;2;30/06/2029;383.73;82.76;0.0199;;
193;01/02/2023;2;31/07/2029;383.73;81.13;0.0198;;
193;01/02/2023;2;31/08/2029;383.73;79.49;0.0198;;
193;01/02/2023;2;30/09/2029;383.73;77.88;0.0199;;
193;01/02/2023;2;31/10/2029;383.73;76.35;0.0199;;
193;01/02/2023;2;30/11/2029;383.73;74.81;0.0199;;
193;01/02/2023;2;31/12/2029;383.73;73.34;0.0199;;
193;01/02/2023;2;31/01/2030;383.73;71.85;0.0199;;
193;01/02/2023;2;28/02/2030;383.73;70.4;0.0199;;
193;01/02/2023;2;31/03/2030;383.73;69.11;0.0199;;
193;01/02/2023;2;30/04/2030;383.73;67.71;0.0199;;
193;01/02/2023;2;31/05/2030;383.73;66.38;0.0199;;
193;01/02/2023;2;30/06/2030;383.73;65.03;0.0199;;
194;01/02/2023;2;28/02/2023;356;353.19;0.0088;21/03/2023;356
194;01/02/2023;2;31/03/2023;356;346.72;0.0138;24/04/2023;356
194;01/02/2023;2;30/04/2023;356;339.7;0.0161;12/05/2023;356
194;01/02/2023;2;31/05/2023;356;333.04;0.0169;19/05/2023;356
194;01/02/2023;2;30/06/2023;356;326.29;0.0177;19/06/2023;356
194;01/02/2023;2;31/07/2023;356;319.9;0.018;19/07/2023;356
194;01/02/2023;2;31/08/2023;356;313.42;0.0183;21/08/2023;356
194;01/02/2023;2;30/09/2023;356;307.07;0.0186;20/09/2023;356
194;01/02/2023;2;31/10/2023;356;301.05;0.0187;20/10/2023;356
194;01/02/2023;2;30/11/2023;356;294.95;0.0189;20/11/2023;356
194;01/02/2023;2;31/12/2023;356;289.17;0.0189;20/12/2023;356
194;01/02/2023;2;31/01/2024;356;283.31;0.019;24/01/2024;356
194;01/02/2023;2;29/02/2024;356;277.57;0.0192;21/08/2024;356
194;01/02/2023;2;31/03/2024;356;272.31;0.0191;20/03/2024;356
194;01/02/2023;2;30/04/2024;356;266.79;0.0192;23/04/2024;356
194;01/02/2023;2;31/05/2024;356;261.56;0.0193;20/05/2024;356
194;01/02/2023;2;30/06/2024;356;256.26;0.0193;21/06/2024;356
194;01/02/2023;2;31/07/2024;356;251.24;0.0193;22/07/2024;356
194;01/02/2023;2;31/08/2024;356;246.15;0.0194;22/08/2024;188.46
194;01/02/2023;2;30/09/2024;356;241.16;0.0194;20/09/2024;204.99
194;01/02/2023;2;31/10/2024;356;236.44;0.0194;21/10/2024;356
194;01/02/2023;2;30/11/2024;356;231.65;0.0195;21/11/2024;355.66
194;01/02/2023;2;31/12/2024;356;227.1;0.0195;20/12/2024;356
194;01/02/2023;2;31/01/2025;356;222.5;0.0195;20/01/2025;356
194;01/02/2023;2;28/02/2025;356;218;0.0196;20/02/2025;355.66
194;01/02/2023;2;31/03/2025;356;214.01;0.0195;20/03/2025;355.66
194;01/02/2023;2;30/04/2025;356;209.67;0.0196;22/04/2025;355.66
194;01/02/2023;2;31/05/2025;356;205.56;0.0196;22/05/2025;355.66
194;01/02/2023;2;30/06/2025;356;201.4;0.0196;06/06/2025;352.58
194;01/02/2023;2;31/07/2025;356;197.45;0.0196;07/07/2025;352.25
194;01/02/2023;2;31/08/2025;356;193.45;0.0196;20/08/2025;355.66
194;01/02/2023;2;30/09/2025;356;189.53;0.0196;22/09/2025;355.66
194;01/02/2023;2;31/10/2025;356;185.81;0.0196;05/11/2025;355.66
194;01/02/2023;2;30/11/2025;356;182.05;0.0197;13/11/2025;353.96
194;01/02/2023;2;31/12/2025;356;178.48;0.0197;08/12/2025;351.94
